mouse_id,month,treatment,clade_volume,ln2volume
#970,m0,No UV,7637.756011,12.89893312
#258,m0,No UV,7644.674268,12.90023932
#291,m0,No UV,7644.674268,12.90023932
#317,m0,No UV,7644.674268,12.90023932
#003,m0,No UV,7651.592525,12.90154433
#009,m0,No UV,7651.592525,12.90154433
#022,m0,No UV,7651.592525,12.90154433
#263,m0,No UV,7651.592525,12.90154433
#317,m0,No UV,7651.592525,12.90154433
#022,m0,No UV,7658.510782,12.90284817
#131,m0,No UV,7658.510782,12.90284817
#258,m0,No UV,7658.510782,12.90284817
#281,m0,No UV,7658.510782,12.90284817
#289,m0,No UV,7658.510782,12.90284817
#303,m0,No UV,7658.510782,12.90284817
#970,m0,No UV,7658.510782,12.90284817
#003,m0,No UV,7665.42904,12.90415083
#303,m0,No UV,7665.42904,12.90415083
#303,m0,No UV,7665.42904,12.90415083
#974,m0,No UV,7665.42904,12.90415083
#131,m0,No UV,7672.347297,12.90545231
#258,m0,No UV,7672.347297,12.90545231
#258,m0,No UV,7672.347297,12.90545231
#282,m0,No UV,7672.347297,12.90545231
#282,m0,No UV,7672.347297,12.90545231
#291,m0,No UV,7672.347297,12.90545231
#303,m0,No UV,7672.347297,12.90545231
#970,m0,No UV,7672.347297,12.90545231
#131,m0,No UV,7679.265554,12.90675262
#281,m0,No UV,7679.265554,12.90675262
#974,m0,No UV,7679.265554,12.90675262
#003,m0,No UV,7686.183811,12.90805176
#009,m0,No UV,7686.183811,12.90805176
#303,m0,No UV,7686.183811,12.90805176
#003,m0,No UV,7693.102069,12.90934973
#009,m0,No UV,7693.102069,12.90934973
#263,m0,No UV,7693.102069,12.90934973
#317,m0,No UV,7693.102069,12.90934973
#970,m0,No UV,7693.102069,12.90934973
#022,m0,No UV,7700.020326,12.91064654
#303,m0,No UV,7700.020326,12.91064654
#263,m0,No UV,7706.938583,12.91194218
#289,m0,No UV,7706.938583,12.91194218
#289,m0,No UV,7706.938583,12.91194218
#303,m0,No UV,7706.938583,12.91194218
#970,m0,No UV,7706.938583,12.91194218
#258,m0,No UV,7713.85684,12.91323666
#303,m0,No UV,7713.85684,12.91323666
#974,m0,No UV,7713.85684,12.91323666
#263,m0,No UV,7720.775098,12.91452997
#317,m0,No UV,7720.775098,12.91452997
#970,m0,No UV,7720.775098,12.91452997
#970,m0,No UV,7720.775098,12.91452997
#289,m0,No UV,7727.693355,12.91582213
#291,m0,No UV,7727.693355,12.91582213
#022,m0,No UV,7734.611612,12.91711313
#289,m0,No UV,7734.611612,12.91711313
#317,m0,No UV,7734.611612,12.91711313
#974,m0,No UV,7734.611612,12.91711313
#974,m0,No UV,7734.611612,12.91711313
#003,m0,No UV,7741.529869,12.91840298
#009,m0,No UV,7741.529869,12.91840298
#258,m0,No UV,7741.529869,12.91840298
#263,m0,No UV,7741.529869,12.91840298
#263,m0,No UV,7741.529869,12.91840298
#281,m0,No UV,7741.529869,12.91840298
#282,m0,No UV,7741.529869,12.91840298
#291,m0,No UV,7741.529869,12.91840298
#303,m0,No UV,7741.529869,12.91840298
#009,m0,No UV,7748.448127,12.91969168
#263,m0,No UV,7748.448127,12.91969168
#281,m0,No UV,7748.448127,12.91969168
#281,m0,No UV,7748.448127,12.91969168
#291,m0,No UV,7748.448127,12.91969168
#291,m0,No UV,7748.448127,12.91969168
#317,m0,No UV,7748.448127,12.91969168
#970,m0,No UV,7748.448127,12.91969168
#974,m0,No UV,7748.448127,12.91969168
#003,m0,No UV,7755.366384,12.92097922
#131,m0,No UV,7755.366384,12.92097922
#281,m0,No UV,7755.366384,12.92097922
#291,m0,No UV,7755.366384,12.92097922
#317,m0,No UV,7755.366384,12.92097922
#281,m0,No UV,7762.284641,12.92226562
#282,m0,No UV,7762.284641,12.92226562
#317,m0,No UV,7762.284641,12.92226562
#003,m0,No UV,7769.202898,12.92355087
#022,m0,No UV,7769.202898,12.92355087
#291,m0,No UV,7769.202898,12.92355087
#281,m0,No UV,7776.121156,12.92483498
#282,m0,No UV,7776.121156,12.92483498
#289,m0,No UV,7776.121156,12.92483498
#303,m0,No UV,7776.121156,12.92483498
#974,m0,No UV,7776.121156,12.92483498
#022,m0,No UV,7783.039413,12.92611795
#131,m0,No UV,7783.039413,12.92611795
#281,m0,No UV,7783.039413,12.92611795
#282,m0,No UV,7783.039413,12.92611795
#291,m0,No UV,7783.039413,12.92611795
#317,m0,No UV,7783.039413,12.92611795
#974,m0,No UV,7783.039413,12.92611795
#003,m0,No UV,7789.95767,12.92739977
#003,m0,No UV,7789.95767,12.92739977
#281,m0,No UV,7789.95767,12.92739977
#317,m0,No UV,7789.95767,12.92739977
#003,m0,No UV,7796.875927,12.92868046
#022,m0,No UV,7796.875927,12.92868046
#131,m0,No UV,7796.875927,12.92868046
#281,m0,No UV,7796.875927,12.92868046
#281,m0,No UV,7796.875927,12.92868046
#303,m0,No UV,7796.875927,12.92868046
#022,m0,No UV,7803.794185,12.92996001
#289,m0,No UV,7803.794185,12.92996001
#291,m0,No UV,7803.794185,12.92996001
#317,m0,No UV,7803.794185,12.92996001
#974,m0,No UV,7803.794185,12.92996001
