mouse,month,treatment,ln2volume,hotspots
#131,1,UV,13.16109607,0
#131,1,UV,17.5669445,0
#131,1,UV,14.59453968,0
#131,1,UV,12.83616832,0
#131,1,UV,18.87247452,0
#131,1,UV,17.05154864,0
#131,1,UV,16.89525308,0
#131,1,UV,12.90675262,0
#131,1,UV,16.35527265,0
#131,1,UV,14.62290315,0
#131,1,UV,13.81485579,0
#131,1,UV,13.83957653,0
#131,1,UV,12.89238433,0
#131,1,UV,17.60524143,0
#131,1,UV,17.30555408,0
#131,1,UV,18.94868304,0
#131,1,UV,15.97466416,0
#131,1,UV,16.36559334,0
#131,1,UV,17.50180677,0
#131,1,UV,15.86337863,0
#131,1,UV,18.51180162,1
#131,1,UV,16.51843544,0
#131,1,UV,19.55958791,0
#131,1,UV,17.48051579,0
#131,1,UV,16.29087712,0
#131,1,UV,14.8748849,0
#131,1,UV,15.77856076,0
#131,1,UV,14.76123356,0
#131,1,UV,21.62165404,3
#131,1,UV,15.57320216,0
#131,1,UV,15.44033842,0
#131,1,UV,15.27346864,0
#131,1,UV,13.43155726,0
#131,1,UV,13.08732487,0
#131,1,UV,19.39922657,0
#131,1,UV,13.98946749,0
#131,1,UV,17.51944516,0
#131,1,UV,16.55941998,0
#131,1,UV,16.88010741,0
#131,1,UV,16.44750377,0
#131,1,UV,14.48781067,0
#131,1,UV,13.00108001,0
#131,1,UV,15.18299442,0
#131,1,UV,16.89901479,0
#131,1,UV,14.96252359,0
#131,1,UV,16.51460273,0
#131,1,UV,19.73098609,0
#131,1,UV,15.20350765,0
#131,1,UV,17.86785029,0
#131,1,UV,17.17215438,0
#131,1,UV,14.49344705,0
#131,1,UV,18.20549019,1
#131,1,UV,15.95829717,0
#131,1,UV,15.81606733,0
#131,1,UV,16.0660967,0
#131,1,UV,18.48201589,0
#131,1,UV,16.79831193,0
#131,1,UV,15.57688251,0
#131,1,UV,14.07175918,0
#131,1,UV,17.3716681,0
#131,1,UV,16.58786755,0
#131,1,UV,15.97822465,0
#131,1,UV,15.44347764,0
#131,1,UV,15.85851514,0
#131,1,UV,13.06187169,0
#131,1,UV,16.12775181,0
#131,1,UV,16.38601582,0
#131,1,UV,16.63354457,0
#131,1,UV,17.86174532,0
#131,1,UV,17.26734468,0
#131,1,UV,16.70133241,0
#131,1,UV,15.50744241,0
#131,1,UV,15.11008078,0
#131,1,UV,12.85784302,0
#131,1,UV,17.43251678,0
#131,1,UV,14.55029684,0
#131,1,UV,13.42340386,0
#131,1,UV,15.34691472,0
#131,1,UV,14.34930764,0
#131,1,UV,12.77340224,0
#131,1,UV,13.00594166,0
#131,1,UV,14.5598333,0
#131,1,UV,15.95766998,0
#131,1,UV,14.80338231,0
#131,1,UV,13.67534231,0
#131,1,UV,17.5310854,0
#131,1,UV,17.81658626,1
#131,1,UV,17.39716086,1
#131,1,UV,15.86120047,0
#131,1,UV,14.87521705,0
#131,1,UV,19.13437507,1
#131,1,UV,17.90870089,0
#131,1,UV,17.06216347,0
#131,1,UV,15.79023254,0
#131,1,UV,17.76302952,0
#131,1,UV,14.00412046,0
#131,1,UV,21.61184011,1
#131,1,UV,16.59866901,0
#131,1,UV,16.84093757,0
#131,1,UV,15.85161107,0
#131,1,UV,15.67667681,0
#131,1,UV,14.18111503,0
#131,1,UV,12.83206781,0
#131,1,UV,13.66077338,0
#131,1,UV,15.17249225,0
#131,1,UV,13.36594791,0
#131,1,UV,13.00351288,0
#131,1,UV,19.20629894,1
#131,1,UV,17.1337332,0
#131,1,UV,19.76105384,1
#131,1,UV,19.93260549,0
#131,1,UV,20.36771946,0
#131,1,UV,14.80442913,0
#131,1,UV,12.95782681,0
#131,1,UV,12.85110459,0
#131,1,UV,12.90415083,0
#131,1,UV,13.58075716,0
#131,1,UV,14.32032719,0
#131,1,UV,12.79462913,0
#131,1,UV,13.27422444,0
#131,1,UV,12.87521705,0
#131,1,UV,13.80023728,0
#131,2,No UV,18.28188601,1
#131,2,No UV,19.16588936,0
#131,2,No UV,19.90019851,1
#131,2,No UV,18.02087949,0
#131,2,No UV,13.18487136,0
#131,2,No UV,16.6748654,0
#131,2,No UV,14.30561569,0
#131,2,No UV,14.43831674,0
#131,2,No UV,13.6009803,0
#131,2,No UV,14.35693844,0
#131,2,No UV,18.88782358,1
#131,2,No UV,17.46100959,0
#131,2,No UV,14.97621328,0
#131,2,No UV,18.21542782,0
#131,2,No UV,16.71920459,0
#131,2,No UV,13.78546913,0
#131,2,No UV,15.46878873,0
#131,2,No UV,14.615765,0
#131,2,No UV,12.88975647,0
#131,2,No UV,17.41514701,0
#131,2,No UV,13.18057762,0
#131,2,No UV,16.5315596,0
#131,2,No UV,13.21247343,0
#131,2,No UV,14.53692298,0
#131,2,No UV,14.39357134,0
#131,2,No UV,13.7270466,0
#131,2,No UV,14.4575202,0
#131,2,No UV,13.98331788,0
#131,2,No UV,14.75655357,0
#131,2,No UV,13.23023955,0
#131,2,No UV,12.81277647,0
#131,2,No UV,18.02668451,1
#131,2,No UV,17.78533659,0
#131,2,No UV,18.14096806,0
#131,2,No UV,18.30429044,0
#131,2,No UV,14.40373772,0
#131,2,No UV,19.83567773,0
#131,2,No UV,15.26614209,0
#131,2,No UV,14.05426468,0
#131,2,No UV,13.14245209,0
#131,2,No UV,17.63986263,0
#131,2,No UV,16.91007933,0
#131,2,No UV,14.10612432,0
#131,2,No UV,13.47865897,0
#131,2,No UV,13.26512861,0
#131,2,No UV,13.97093947,0
#131,2,No UV,17.92294855,0
#131,2,No UV,20.61229473,1
#131,2,No UV,14.92226562,0
#131,2,No UV,17.92832038,0
#131,2,No UV,17.26804046,0
#131,2,No UV,13.31788567,0
#131,2,No UV,13.48127967,0
#131,2,No UV,18.67250238,0
#131,2,No UV,19.02892536,0
#131,2,No UV,16.42124456,0
#131,2,No UV,19.04079961,0
#131,2,No UV,16.83881039,0
#131,2,No UV,17.29975069,0
#131,2,No UV,17.25941445,0
#131,2,No UV,16.80364409,0
#131,2,No UV,13.06653307,0
#131,2,No UV,13.42067579,0
#131,2,No UV,13.44056288,0
#131,2,No UV,13.06653307,0
#131,2,No UV,13.24573588,0
#131,2,No UV,14.26816693,0
#131,2,No UV,14.55445088,0
#131,2,No UV,15.99879545,0
#131,2,No UV,13.42158572,0
#131,2,No UV,12.93123843,0
#131,2,No UV,19.76881748,0
#131,2,No UV,17.77086067,0
#131,2,No UV,16.91477234,0
#131,2,No UV,16.0467648,0
#131,2,No UV,18.18560806,0
#131,2,No UV,16.53261282,0
#131,2,No UV,15.7930479,0
#131,2,No UV,16.48040663,0
#131,2,No UV,19.03781702,0
#131,2,No UV,17.4801337,0
#131,2,No UV,18.16177694,0
#131,2,No UV,17.52834254,0
#131,2,No UV,19.43675642,1
#131,2,No UV,15.77660625,0
#131,2,No UV,15.85363519,0
#131,2,No UV,16.13025866,0
#131,2,No UV,15.28576405,0
#131,2,No UV,16.35098033,0
#131,2,No UV,17.84793509,0
#131,2,No UV,16.41246048,0
#131,2,No UV,13.30512272,0
#131,2,No UV,16.54498304,0
#131,2,No UV,13.24573588,0
#131,2,No UV,14.67953232,0
#131,2,No UV,15.39611966,0
#131,2,No UV,15.86939335,0
#131,2,No UV,13.721146,0
#131,2,No UV,14.6005786,0
#131,2,No UV,18.48207041,0
#131,2,No UV,17.89709427,0
#131,2,No UV,17.85670812,0
#131,2,No UV,18.26017765,0
#131,2,No UV,19.7570155,0
#131,2,No UV,14.17303269,0
#131,2,No UV,19.33130859,0
#131,2,No UV,19.16666974,1
#131,2,No UV,15.63824902,0
#131,2,No UV,16.9813136,0
#131,2,No UV,15.67705787,0
#131,2,No UV,20.26355154,0
#131,2,No UV,17.07146933,0
#131,2,No UV,14.04602741,0
#131,2,No UV,14.26664857,0
#131,2,No UV,14.78546913,0
#131,2,No UV,17.895908,0
#131,2,No UV,15.35931482,0
#131,2,No UV,16.83855492,0
#131,2,No UV,16.12803056,0
#131,2,No UV,16.54404328,0
#131,2,No UV,14.86622204,0
#131,2,No UV,19.486303,0
#131,2,No UV,13.38566614,0
#131,2,No UV,16.399241,0
#131,2,No UV,12.93123843,0
#131,2,No UV,13.86455012,0
#131,2,No UV,16.50872747,0
#131,2,No UV,13.6201314,0
#131,2,No UV,14.07581088,0
#131,2,No UV,14.62171591,0
#131,2,No UV,15.11120921,0
#131,2,No UV,15.62823367,0
#131,2,No UV,14.86388082,0
#131,2,No UV,13.84365579,0
#131,2,No UV,12.89631717,0
#131,2,No UV,13.91452997,0
#131,2,No UV,14.10895147,0
#131,2,No UV,17.45368878,0
#131,2,No UV,18.00111805,0
#131,2,No UV,16.22360286,0
#131,2,No UV,17.61258112,0
#131,2,No UV,16.50712097,0
#131,2,No UV,18.90305179,0
#131,2,No UV,12.99864302,0
#131,2,No UV,18.79469497,0
#131,2,No UV,19.40114517,2
#131,2,No UV,19.01337333,0
#131,2,No UV,18.08707398,0
#131,2,No UV,17.64916676,0
#131,2,No UV,18.47008118,0
#131,2,No UV,15.43696737,0
#131,2,No UV,16.28426411,0
#131,2,No UV,15.4407873,0
#131,2,No UV,15.34115545,0
#131,2,No UV,15.63118659,0
#131,2,No UV,16.61008882,0
#131,2,No UV,15.44862014,0
#131,2,No UV,14.80338231,0
#131,2,No UV,13.4575202,0
#131,2,No UV,14.77268927,0
#131,2,No UV,16.86069735,0
#131,2,No UV,13.11571412,0
#131,2,No UV,13.99986203,0
#131,2,No UV,15.55838616,0
#131,2,No UV,15.42499285,0
#131,2,No UV,13.93251572,0
#131,2,No UV,13.8113886,0
#131,2,No UV,15.95782681,0
#131,2,No UV,13.87853435,0
#131,2,No UV,13.49084838,0
#131,2,No UV,20.15450911,1
#131,2,No UV,17.95323267,0
#131,2,No UV,18.42799581,0
#131,2,No UV,17.06493242,0
#131,2,No UV,16.91670982,0
#131,2,No UV,14.66154385,0
#131,2,No UV,14.51406961,0
#131,2,No UV,17.43831674,0
#131,2,No UV,16.320815,0
#131,2,No UV,17.27088333,0
#131,2,No UV,14.98547323,0
#131,2,No UV,13.58401197,0
#131,2,No UV,15.76679378,0
#131,2,No UV,13.65536858,0
#131,2,No UV,15.74478675,0
#131,2,No UV,15.64157207,0
#131,2,No UV,15.09333313,0
#131,2,No UV,14.10951624,0
#131,2,No UV,15.03179603,0
#131,2,No UV,16.87579813,0
#131,2,No UV,18.27031521,0
#131,2,No UV,16.91452997,0
#131,2,No UV,17.87948667,0
#131,2,No UV,17.86768338,0
#131,2,No UV,17.06187169,0
#131,2,No UV,17.35098033,0
#131,2,No UV,19.97819566,0
#131,2,No UV,17.55273879,0
#131,2,No UV,18.72472151,1
#131,2,No UV,18.51896696,0
#131,2,No UV,17.67562838,0
#131,2,No UV,17.86947671,0
#131,2,No UV,15.90154433,0
#131,2,No UV,15.63648665,0
#131,2,No UV,13.44235727,0
#131,2,No UV,13.90284817,0
#131,2,No UV,15.54800702,0
#131,2,No UV,13.41976528,0
#131,2,No UV,15.02522609,0
#131,2,No UV,14.80338231,0
#131,2,No UV,15.1038586,0
#131,2,No UV,15.29025455,0
#131,2,No UV,13.2982033,0
#131,2,No UV,19.84648536,1
#131,2,No UV,18.08352103,0
#131,2,No UV,17.37013708,0
#131,2,No UV,17.96736093,0
#131,2,No UV,14.59856843,0
#131,2,No UV,14.80965188,0
#131,2,No UV,12.92097922,0
#131,2,No UV,14.84975312,0
#131,2,No UV,14.83172558,0
#131,2,No UV,13.59453968,0
#131,2,No UV,13.79953745,0
#131,2,No UV,13.10215698,0
#131,2,No UV,18.68820686,0
#131,2,No UV,18.02982073,0
#131,2,No UV,17.57146095,0
#131,2,No UV,18.18034243,1
#131,2,No UV,17.72170021,0
#131,2,No UV,18.88549657,0
#131,2,No UV,17.4087368,0
#131,2,No UV,16.5939344,0
#131,2,No UV,16.38344957,0
#131,2,No UV,16.5127893,0
#131,2,No UV,15.69184127,0
#131,2,No UV,16.69880128,0
#131,2,No UV,14.42748632,0
#131,2,No UV,15.39889452,0
#131,2,No UV,13.69805047,0
#131,2,No UV,15.06420426,0
#131,2,No UV,14.12132554,0
#131,2,No UV,14.96377349,0
#131,2,No UV,14.44549211,0
#131,2,No UV,13.26106754,0
#131,2,No UV,12.88712382,0
#131,2,UV,20.20735459,3
#131,2,UV,18.84979537,0
#131,2,UV,20.18281833,0
#131,2,UV,16.36476566,0
#131,2,UV,17.85038678,0
#131,2,UV,19.58682857,0
#131,2,UV,19.76739783,0
#131,2,UV,15.9539011,0
#131,2,UV,16.60338813,0
#131,2,UV,15.74859885,0
#131,2,UV,15.68711948,0
#131,2,UV,14.02402834,0
#131,2,UV,13.80721695,0
#131,2,UV,16.91404512,0
#131,2,UV,15.1249613,0
#131,2,UV,16.00942588,0
#131,2,UV,14.81624033,0
#131,2,UV,20.32731605,1
#131,2,UV,19.57935635,0
#131,2,UV,19.50478835,1
#131,2,UV,19.01918978,0
#131,2,UV,19.41540397,0
#131,2,UV,19.47380083,0
#131,2,UV,18.54166503,0
#131,2,UV,19.29710365,0
#131,2,UV,16.1992691,0
#131,2,UV,14.18379912,0
#131,2,UV,14.84907691,0
#131,2,UV,17.4601242,0
#131,2,UV,18.65086522,0
#131,2,UV,15.01682085,0
#131,2,UV,17.14327972,0
#131,2,UV,14.08961668,0
#131,2,UV,17.43876624,0
#131,2,UV,17.16347771,0
#131,2,UV,13.13913682,0
#131,2,UV,12.93761359,0
#131,2,UV,13.93634081,0
#131,2,UV,13.53944004,0
#131,2,UV,15.75835537,0
#131,2,UV,15.16408949,0
#131,2,UV,14.91032245,0
#131,2,UV,13.22607892,0
#131,2,UV,19.1340455,1
#131,2,UV,19.48537861,0
#131,2,UV,19.11407919,0
#131,2,UV,18.18985349,0
#131,2,UV,16.74487763,0
#131,2,UV,14.40465839,0
#131,2,UV,14.86421551,0
#131,2,UV,14.36310889,0
#131,2,UV,13.74023537,0
#131,2,UV,14.30018367,0
#131,2,UV,14.71113368,0
#131,2,UV,13.45218676,0
#131,2,UV,14.3559868,0
#131,2,UV,13.63824902,0
#131,2,UV,14.78688215,0
#131,2,UV,14.20984221,0
#131,2,UV,13.37724845,0
#131,2,UV,20.04300942,1
#131,2,UV,21.68820686,1
#131,2,UV,15.96938467,0
#131,2,UV,18.93265535,0
#131,2,UV,16.21470619,0
#131,2,UV,19.64363292,0
#131,2,UV,14.85346663,0
#131,2,UV,13.43876624,0
#131,2,UV,13.91904747,0
#131,2,UV,14.69466694,0
#131,2,UV,15.90301106,0
#131,2,UV,15.99390961,0
#131,2,UV,15.86755818,0
#131,2,UV,14.56848579,0
#131,2,UV,15.02791741,0
#131,2,UV,16.77152994,0
#131,2,UV,13.4188542,0
#131,2,UV,14.90023932,0
#131,2,UV,15.07581088,0
#131,2,UV,14.74424134,0
#131,2,UV,13.06536913,0
#131,2,UV,13.83616832,0
#131,2,UV,13.14134784,0
#131,2,UV,14.50679945,0
#131,2,UV,20.41541111,2
#131,2,UV,18.80163592,0
#131,2,UV,18.03833617,0
#131,2,UV,16.02642285,0
#131,2,UV,18.21621464,0
#131,2,UV,15.619735,0
#131,2,UV,14.7365839,0
#131,2,UV,16.72142313,0
#131,2,UV,14.7159631,0
#131,2,UV,13.70852651,0
#131,2,UV,16.35931482,0
#131,2,UV,16.0561702,0
#131,2,UV,18.19936858,0
#131,2,UV,20.46564213,0
#131,2,UV,17.72842607,0
#131,2,UV,19.37180051,1
#131,2,UV,17.48607196,0
#131,2,UV,19.08021143,0
#131,2,UV,17.54116798,0
#131,2,UV,17.44308561,0
#131,2,UV,14.3305367,0
#131,2,UV,14.68825412,0
#131,2,UV,19.36640577,0
#131,2,UV,17.22887566,0
#131,2,UV,13.94522677,0
#131,2,UV,16.12090544,0
#131,2,UV,13.02402834,0
#131,2,UV,17.25935084,0
#131,2,UV,20.11878557,1
#131,2,UV,16.5882728,0
#131,2,UV,18.61583954,0
#131,2,UV,17.61472107,0
#131,2,UV,19.55788191,0
#131,2,UV,16.23361124,0
#131,2,UV,17.23289865,0
#131,2,UV,15.10640728,0
#131,2,UV,14.59856843,0
#131,2,UV,16.23023955,0
#131,2,UV,15.69353734,0
#131,2,UV,12.96533434,0
#131,2,UV,16.29199708,0
#131,2,UV,15.34331787,0
#131,2,UV,16.82305711,0
#131,2,UV,14.57340687,0
#131,2,UV,14.05426468,0
#131,2,UV,14.68636255,0
#131,2,UV,15.24187737,0
#131,2,UV,9.07581088,0
#131,2,UV,15.0656602,0
#131,2,UV,13.94459387,0
#131,2,UV,15.46768785,0
#131,2,UV,17.2426499,0
#131,2,UV,18.29009886,0
#131,2,UV,16.61098654,0
#131,2,UV,19.88151342,1
#131,2,UV,18.92003379,0
#131,2,UV,18.44277751,0
#131,2,UV,19.92435358,0
#131,2,UV,13.60338813,0
#131,2,UV,14.98424199,0
#131,2,UV,17.41131576,0
#131,2,UV,16.15303744,0
#131,2,UV,17.01116485,0
#131,2,UV,14.99069427,0
#131,2,UV,14.60338813,0
#131,2,UV,14.77161915,0
#131,2,UV,15.63785757,0
#131,2,UV,14.49344705,0
#131,2,UV,13.32373839,0
#131,2,UV,12.84840038,0
#131,2,UV,18.7378858,1
#131,2,UV,17.39229549,0
#131,2,UV,16.0036648,0
#131,2,UV,14.8778715,0
#131,2,UV,17.2026477,0
#131,2,UV,15.72262341,0
#131,2,UV,14.69466694,0
#131,2,UV,15.92403255,0
#131,2,UV,13.07349701,0
#131,2,UV,17.07009178,0
#131,2,UV,17.22978506,0
#131,2,UV,18.05562079,0
#131,2,UV,18.17421419,0
#131,2,UV,18.42402832,0
#131,2,UV,22.04051042,4
#131,2,UV,15.64741769,0
#131,2,UV,19.02743185,0
#131,2,UV,13.16327372,0
#131,2,UV,17.76853814,0
#131,2,UV,19.30578511,0
#131,2,UV,17.73749764,0
#131,2,UV,16.09347588,0
#131,2,UV,15.08961668,0
#131,2,UV,15.98654969,0
#131,2,UV,15.99345072,0
#131,2,UV,18.87001844,0
#131,2,UV,14.25137642,0
#131,2,UV,15.67724837,0
#131,2,UV,12.7847621,0
#131,2,UV,15.78652902,0
#131,2,UV,13.72998788,0
#131,2,UV,13.90999828,0
#131,2,UV,15.96907351,0
#131,2,UV,14.41703031,0
#131,2,UV,13.55859299,0
#131,2,UV,15.10979854,0
#131,2,UV,13.34787236,0
#131,3,UV,15.32932506,0
#131,3,UV,18.2476292,0
#131,3,UV,13.70628804,0
#131,3,UV,20.68301077,0
#131,3,UV,13.6137759,0
#131,3,UV,12.8524548,0
#131,3,UV,13.3061085,0
#131,3,UV,14.77019109,0
#131,3,UV,17.71772367,0
#131,3,UV,17.78886687,1
#131,3,UV,16.12649675,0
#131,3,UV,17.18982011,0
#131,3,UV,15.75745475,0
#131,3,UV,15.27799751,0
#131,3,UV,18.55058282,0
#131,3,UV,13.78546913,0
#131,3,UV,17.23684584,0
#131,3,UV,15.51342959,0
#131,3,UV,16.08632105,0
#131,3,UV,14.96813963,0
#131,3,UV,13.70479379,0
#131,3,UV,13.06653307,0
#131,3,UV,13.2590327,0
#131,3,UV,13.09418941,0
#131,3,UV,13.09988502,0
#131,3,UV,16.66711744,1
#131,3,UV,14.81762355,0
#131,3,UV,17.00927457,0
#131,3,UV,15.82469179,0
#131,3,UV,14.8725577,0
#131,3,UV,12.77482712,0
#131,3,UV,13.02522609,0
#131,3,UV,19.76152556,1
#131,3,UV,13.67152262,0
#131,3,UV,16.34990525,0
#131,3,UV,18.84865412,0
#131,3,UV,20.27639516,0
#131,3,UV,14.3026553,0
#131,3,UV,17.12900578,0
#131,3,UV,13.44325363,0
#131,3,UV,14.37771739,0
#131,3,UV,15.75529098,0
#131,3,UV,15.2605591,0
#131,3,UV,13.90480172,0
#131,3,UV,14.4921483,0
#131,3,UV,13.40879416,0
#131,3,UV,13.66154385,0
#131,3,UV,13.38846116,0
#131,3,UV,12.96533434,0
#131,3,UV,14.42612678,0
#131,3,UV,22.7732115,2
#131,3,UV,22.72363538,0
#131,3,UV,16.95287867,0
#131,3,UV,16.93634081,0
#131,3,UV,16.72548161,0
#131,3,UV,16.07624432,0
#131,3,UV,16.47493814,0
#131,3,UV,14.24522201,0
#131,3,UV,13.2343882,0
#131,3,UV,14.37302111,0
#131,3,UV,13.56519572,0
#131,3,UV,14.30561569,0
#131,3,UV,13.6405955,0
#131,3,UV,18.27416147,0
#131,3,UV,21.07334323,1
#131,3,UV,16.76276027,0
#131,3,UV,19.32726294,0
#131,3,UV,16.12816992,0
#131,3,UV,16.42544653,0
#131,3,UV,17.94051292,0
#131,3,UV,15.13719938,0
#131,3,UV,15.13276117,0
#131,3,UV,16.54602651,0
#131,3,UV,14.07291797,0
#131,3,UV,13.82658227,0
#131,3,UV,13.63746601,0
#131,3,UV,14.94427732,0
#131,3,UV,13.90934973,0
#131,3,UV,12.92611795,0
#131,3,UV,13.77268927,0
#131,3,UV,12.88975647,0
#131,3,UV,13.68522642,0
#131,3,UV,17.33338005,0
#131,3,UV,16.9593941,0
#131,3,UV,17.18694655,0
#131,3,UV,14.87985914,0
#131,3,UV,14.17357292,0
#131,3,UV,18.04871705,2
#131,3,UV,13.75619295,0
#131,3,UV,14.94332724,0
#131,3,UV,15.95012235,0
#131,3,UV,15.44683352,0
#131,3,UV,14.09533033,0
#131,3,UV,21.0179212,0
#131,3,UV,18.89016739,2
#131,3,UV,14.44056288,0
#131,3,UV,22.23309505,0
#131,3,UV,14.79392657,0
#131,3,UV,16.80591083,0
#131,3,UV,16.90463902,0
#131,3,UV,12.95657174,0
#131,3,UV,13.35455815,0
#131,3,UV,13.45663266,0
#131,3,UV,14.74968617,0
#131,3,UV,14.97156092,0
#131,3,UV,19.08458065,0
#131,3,UV,17.36925305,0
#131,3,UV,13.60258597,0
#131,3,UV,12.99497981,0
