mouse_id,month,treatment,structure_volume
#003,m3,UV,19.20393743
#970,m1,UV,19.20408617
#003,m2,UV,19.20423489
#003,m2,UV,19.20423489
#291,m3,UV,19.20532508
#131,m1,UV,19.20629894
#009,m3,UV,19.20633194
#022,m3,UV,19.20722268
#291,m1,UV,19.20768433
#282,m2,UV,19.20775026
#022,m6,UV,19.20952944
#022,m1,UV,19.20964468
#263,m2,UV,19.21161881
#003,m3,UV,19.21275271
#009,m1,UV,19.21321259
#006,m4,UV,19.21362308
#970,m2,UV,19.21509985
#006,m6,UV,19.21811434
#003,m5,UV,19.22197156
#022,m1,UV,19.22332567
#291,m3,UV,19.22376589
#974,m1,UV,19.2244993
#022,m4,UV,19.22482513
#022,m4,UV,19.22524861
#281,m1,UV,19.22537889
#289,m3,UV,19.2261603
#281,m1,UV,19.22778688
#022,m2,UV,19.22819324
#291,m1,UV,19.229233
#291,m2,UV,19.229233
#022,m2,UV,19.230775
#022,m4,UV,19.23150485
#006,m1,UV,19.23477653
#022,m6,UV,19.23581155
#263,m1,UV,19.23657118
#003,m2,UV,19.23663581
#291,m3,UV,19.23712044
#003,m1,UV,19.23886378
#022,m5,UV,19.23899284
#281,m1,UV,19.23997648
#970,m3,UV,19.24005708
#282,m1,UV,19.24194177
#022,m1,UV,19.24231197
#003,m3,UV,19.24234416
#003,m3,UV,19.24510958
#022,m5,UV,19.24531837
#291,m1,UV,19.24584827
#003,m2,UV,19.24799795
#258,m1,UV,19.24948802
#006,m5,UV,19.24966416
#006,m5,UV,19.25065656
#003,m2,UV,19.25164828
#263,m1,UV,19.25434806
#006,m1,UV,19.25936674
#022,m1,UV,19.25947807
#022,m6,UV,19.25963709
#022,m3,UV,19.2603207
#974,m1,UV,19.26044785
#258,m1,UV,19.26101988
#258,m1,UV,19.26101988
#131,m1,UV,19.26143287
#022,m1,UV,19.26344846
#263,m3,UV,19.26351189
#003,m2,UV,19.26516029
#003,m6,UV,19.26568295
#022,m4,UV,19.26582545
#009,m1,UV,19.26677516
#022,m3,UV,19.26717068
#003,m3,UV,19.26728141
#289,m1,UV,19.2673605
#022,m4,UV,19.26751866
#006,m2,UV,19.26845144
#006,m1,UV,19.26911509
#303,m1,UV,19.27018893
#003,m4,UV,19.27094644
#282,m1,UV,19.27223962
#022,m4,UV,19.27257061
#022,m1,UV,19.27342139
#317,m1,UV,19.27383084
#970,m2,UV,19.27457071
#003,m1,UV,19.27469661
#974,m1,UV,19.27664663
#974,m2,UV,19.27765205
#974,m2,UV,19.27765205
#289,m3,UV,19.27782479
#003,m5,UV,19.2813222
#022,m4,UV,19.28152582
#009,m4,UV,19.28177639
#009,m1,UV,19.28299732
#281,m1,UV,19.28431101
#970,m3,UV,19.28492053
#022,m5,UV,19.2869192
#303,m3,UV,19.2876212
#022,m6,UV,19.28793309
#006,m6,UV,19.28939807
#281,m1,UV,19.29008329
#974,m1,UV,19.29120387
#258,m1,UV,19.29348901
#006,m1,UV,19.2961427
#009,m1,UV,19.29642175
#022,m1,UV,19.29687122
#131,m2,UV,19.29710365
#022,m1,UV,19.29889983
#022,m3,UV,19.29900815
#022,m6,UV,19.29916288
#009,m2,UV,19.29985895
#022,m4,UV,19.30117283
#974,m2,UV,19.30251639
#009,m4,UV,19.30432127
#131,m2,UV,19.30578511
#291,m3,UV,19.30772434
#289,m1,UV,19.30793965
#970,m4,UV,19.30797041
#006,m4,UV,19.30890815
#006,m6,UV,19.30959953
#303,m1,UV,19.31514931
#022,m1,UV,19.31579183
#022,m5,UV,19.31634233
#022,m3,UV,19.31805365
#003,m6,UV,19.31867962
#009,m1,UV,19.31961042
#303,m3,UV,19.32002223
#006,m4,UV,19.32264281
#006,m3,UV,19.32306897
#006,m1,UV,19.32357107
#263,m1,UV,19.32363192
#291,m2,UV,19.32425546
#009,m1,UV,19.32571442
#970,m1,UV,19.32668624
#282,m2,UV,19.32679249
#022,m1,UV,19.32726294
#131,m3,UV,19.32726294
#258,m2,UV,19.32873402
#289,m1,UV,19.32941597
#263,m3,UV,19.33076377
#263,m3,UV,19.33159605
#006,m6,UV,19.3326395
#289,m2,UV,19.33396919
#022,m5,UV,19.33561449
#022,m4,UV,19.33722778
#003,m2,UV,19.33739353
#009,m4,UV,19.33752913
#974,m3,UV,19.33891452
#022,m3,UV,19.33911018
#009,m1,UV,19.33963681
#003,m3,UV,19.34274754
#289,m1,UV,19.34327285
#258,m1,UV,19.34525229
#974,m1,UV,19.34558193
#289,m1,UV,19.3458366
#003,m2,UV,19.34658538
#003,m2,UV,19.34658538
#009,m1,UV,19.34826123
#006,m6,UV,19.34986044
#970,m3,UV,19.34993513
#131,m1,UV,19.349965
#970,m2,UV,19.35033837
#281,m1,UV,19.35160709
#281,m2,UV,19.35184579
#291,m2,UV,19.35356024
#009,m3,UV,19.35376881
#009,m3,UV,19.35494522
#282,m1,UV,19.35521312
#282,m1,UV,19.35533218
#009,m1,UV,19.3562099
#291,m1,UV,19.35634374
#263,m1,UV,19.35735459
#003,m6,UV,19.36199838
#006,m2,UV,19.36337528
#003,m2,UV,19.36384875
#022,m4,UV,19.36478045
#131,m2,UV,19.36640577
#022,m1,UV,19.36764569
#974,m1,UV,19.36797026
#009,m2,UV,19.368973
#009,m1,UV,19.37057888
#022,m6,UV,19.37091751
#131,m2,UV,19.37180051
#006,m2,UV,19.37271238
#022,m2,UV,19.37544454
#022,m4,UV,19.37708722
#006,m1,UV,19.37774669
#003,m2,UV,19.37932821
#022,m5,UV,19.38042547
#289,m1,UV,19.38120036
#022,m6,UV,19.38207709
#009,m4,UV,19.38353713
#009,m4,UV,19.38422284
#006,m1,UV,19.38533096
#022,m5,UV,19.38569529
#281,m1,UV,19.38581185
#281,m1,UV,19.38581185
#974,m3,UV,19.38661298
#009,m3,UV,19.38748643
#281,m3,UV,19.38763196
#006,m1,UV,19.38779201
#291,m3,UV,19.38809753
#022,m1,UV,19.38934803
#022,m1,UV,19.38978399
#009,m2,UV,19.39042317
#009,m2,UV,19.39042317
#970,m1,UV,19.39071361
#022,m1,UV,19.3939191
#974,m1,UV,19.39491846
#970,m1,UV,19.39503428
#970,m1,UV,19.39530932
#282,m1,UV,19.39551195
#263,m2,UV,19.39555536
#131,m1,UV,19.39922657
#006,m1,UV,19.39942864
#009,m4,UV,19.39948638
#022,m1,UV,19.39963069
#303,m2,UV,19.39970285
#022,m3,UV,19.40074146
#006,m1,UV,19.4014767
#970,m1,UV,19.40203868
#006,m1,UV,19.40344988
#289,m3,UV,19.40398233
#263,m2,UV,19.40611013
#009,m4,UV,19.40692879
#131,m4,UV,19.40734512
#003,m6,UV,19.40771828
#006,m1,UV,19.40806265
#303,m1,UV,19.4088085
#006,m1,UV,19.40882284
#022,m5,UV,19.41029905
#003,m4,UV,19.41171651
#003,m3,UV,19.41266071
#009,m3,UV,19.41266071
#291,m2,UV,19.41271792
#317,m1,UV,19.41281802
#003,m5,UV,19.41310399
#282,m2,UV,19.41403299
#291,m2,UV,19.41503279
#131,m2,UV,19.41540397
#022,m2,UV,19.4158464
#258,m2,UV,19.41818476
#970,m1,UV,19.41848391
#317,m3,UV,19.41864058
#022,m1,UV,19.41945216
#022,m6,UV,19.42121613
#003,m3,UV,19.42434044
#003,m3,UV,19.42466669
#009,m1,UV,19.42538983
#289,m2,UV,19.42555993
#289,m2,UV,19.42555993
#022,m2,UV,19.42638179
#006,m3,UV,19.42659427
#291,m1,UV,19.42748632
#022,m1,UV,19.42965044
#258,m1,UV,19.43231928
#289,m3,UV,19.43488463
#006,m6,UV,19.43588416
#258,m1,UV,19.43636256
#303,m1,UV,19.43702362
#317,m3,UV,19.43731889
#258,m1,UV,19.43852746
#282,m1,UV,19.44047871
#003,m3,UV,19.44350564
#006,m1,UV,19.44461112
#022,m2,UV,19.44487687
#006,m2,UV,19.44596733
#291,m2,UV,19.44730831
#003,m5,UV,19.44813184
#022,m3,UV,19.45249285
#282,m1,UV,19.45260415
#022,m1,UV,19.45386948
#022,m6,UV,19.45746475
#970,m2,UV,19.45905824
#009,m3,UV,19.45909978
#291,m1,UV,19.45944595
#009,m1,UV,19.46171475
#003,m2,UV,19.46182533
#317,m1,UV,19.46204647
#003,m1,UV,19.464118
#281,m2,UV,19.46506991
#258,m1,UV,19.46574552
#009,m3,UV,19.46602118
#009,m2,UV,19.46603497
#022,m1,UV,19.46742627
#022,m6,UV,19.46789433
#022,m5,UV,19.47008118
#006,m1,UV,19.47023235
#303,m3,UV,19.47068576
#006,m4,UV,19.47256659
#022,m2,UV,19.47260774
#291,m1,UV,19.47315641
#258,m1,UV,19.47366374
#131,m2,UV,19.47380083
#009,m3,UV,19.47477377
#003,m5,UV,19.47626616
#317,m1,UV,19.47693655
#131,m1,UV,19.47947845
#291,m2,UV,19.48017464
#970,m1,UV,19.48295606
#258,m2,UV,19.4844128
#003,m6,UV,19.4844264
#131,m2,UV,19.48537861
#006,m3,UV,19.48815002
#006,m2,UV,19.48931676
#022,m4,UV,19.4932442
#022,m4,UV,19.49533897
#303,m1,UV,19.49660786
#003,m2,UV,19.49710702
#970,m6,UV,19.49765993
#022,m4,UV,19.50095952
#258,m1,UV,19.50106714
#291,m3,UV,19.50176644
#131,m2,UV,19.50478835
#022,m3,UV,19.50556631
#006,m2,UV,19.50575403
#003,m4,UV,19.50709418
#003,m3,UV,19.510252
#003,m2,UV,19.51081326
#970,m6,UV,19.51237562
#006,m2,UV,19.51376297
#006,m2,UV,19.51376297
#291,m1,UV,19.51413626
#291,m2,UV,19.51534878
#009,m3,UV,19.51604119
#289,m1,UV,19.51682641
#974,m3,UV,19.51880752
#281,m2,UV,19.52014888
#022,m6,UV,19.5203878
#003,m3,UV,19.52264235
#317,m1,UV,19.52285436
#289,m1,UV,19.52391395
#022,m2,UV,19.52464196
#006,m4,UV,19.52587213
#263,m2,UV,19.52640092
#022,m1,UV,19.52851412
#317,m3,UV,19.5292662
#022,m2,UV,19.53008381
#003,m2,UV,19.53219162
#970,m2,UV,19.5356628
#263,m1,UV,19.53767069
#022,m1,UV,19.53795918
#317,m1,UV,19.54288078
#006,m4,UV,19.54297225
#009,m1,UV,19.54336418
#263,m1,UV,19.54352092
#022,m1,UV,19.54421301
#003,m6,UV,19.54431744
#006,m2,UV,19.54456545
#974,m1,UV,19.54485256
#022,m4,UV,19.54696498
#003,m3,UV,19.54744702
#022,m6,UV,19.54756425
#009,m2,UV,19.54782472
#022,m5,UV,19.54786378
#009,m1,UV,19.54934753
#970,m3,UV,19.54936054
#970,m1,UV,19.55115459
#022,m6,UV,19.55302428
#291,m2,UV,19.55369885
#970,m5,UV,19.55502112
#291,m3,UV,19.55741628
#974,m1,UV,19.55748096
#131,m2,UV,19.55788191
#258,m2,UV,19.5591616
#131,m1,UV,19.55958791
#022,m2,UV,19.56027233
#291,m3,UV,19.56040143
#022,m3,UV,19.56049179
#006,m2,UV,19.56298098
#258,m1,UV,19.56307118
#258,m1,UV,19.5640759
#022,m1,UV,19.56532438
#258,m1,UV,19.56649465
#006,m1,UV,19.56754837
#009,m2,UV,19.56856281
#291,m3,UV,19.56953806
#003,m6,UV,19.57135846
#291,m3,UV,19.5718068
#282,m1,UV,19.57184522
#303,m1,UV,19.57297183
#022,m2,UV,19.5730742
#281,m1,UV,19.57370109
#006,m4,UV,19.57445555
#303,m1,UV,19.57711222
#009,m1,UV,19.57763531
#291,m2,UV,19.57782664
#131,m2,UV,19.57935635
#263,m1,UV,19.57948375
#022,m2,UV,19.58177508
#022,m2,UV,19.58177508
#022,m6,UV,19.58291938
#003,m3,UV,19.58318625
#022,m1,UV,19.58370714
#282,m2,UV,19.58389767
#289,m1,UV,19.58525601
#258,m2,UV,19.58553514
#131,m2,UV,19.58682857
#022,m2,UV,19.58898171
#003,m6,UV,19.58965233
#003,m6,UV,19.58965233
#003,m1,UV,19.59014561
#970,m1,UV,19.59191495
#258,m2,UV,19.5923822
#009,m4,UV,19.59451447
#970,m5,UV,19.5947792
#009,m3,UV,19.59538413
#291,m3,UV,19.60020191
#258,m1,UV,19.60101795
#263,m1,UV,19.60209693
#970,m4,UV,19.60373894
#282,m2,UV,19.60470322
#003,m1,UV,19.60582949
#006,m6,UV,19.60962727
#009,m3,UV,19.61121089
#974,m1,UV,19.6129546
#974,m1,UV,19.6129546
#974,m1,UV,19.6129546
#974,m1,UV,19.6129546
#022,m5,UV,19.6132782
#291,m2,UV,19.61331553
#291,m3,UV,19.61341508
#258,m1,UV,19.61345241
#006,m2,UV,19.61519342
#974,m2,UV,19.61688267
#009,m1,UV,19.61703163
#006,m6,UV,19.61864434
#970,m1,UV,19.62375587
#263,m1,UV,19.62448461
#281,m1,UV,19.62478095
#022,m1,UV,19.62548449
#022,m3,UV,19.62554619
#289,m3,UV,19.62756843
#289,m3,UV,19.62756843
#009,m4,UV,19.62834451
#003,m3,UV,19.62903402
#006,m2,UV,19.62945248
#009,m2,UV,19.6324029
#009,m1,UV,19.63241518
#009,m1,UV,19.63392493
#006,m1,UV,19.63648665
#281,m1,UV,19.63785757
#006,m3,UV,19.63867705
#009,m4,UV,19.63904383
#258,m2,UV,19.6405955
#003,m4,UV,19.64087633
#263,m3,UV,19.64198692
#131,m2,UV,19.64363292
#258,m1,UV,19.64510663
#970,m1,UV,19.64519184
#291,m1,UV,19.64536224
#009,m1,UV,19.6491789
#006,m4,UV,19.65054994
#003,m4,UV,19.65327602
#263,m1,UV,19.65437711
#022,m5,UV,19.65614193
#970,m4,UV,19.65819415
#003,m2,UV,19.66344417
#009,m1,UV,19.6647537
#289,m1,UV,19.66758493
#022,m3,UV,19.66762089
#282,m1,UV,19.66818406
#258,m1,UV,19.66867516
#022,m6,UV,19.6717019
#006,m6,UV,19.67296813
#291,m3,UV,19.67357696
#022,m6,UV,19.67413781
#303,m1,UV,19.67515156
#022,m3,UV,19.67534231
#006,m2,UV,19.67630757
#009,m3,UV,19.67649816
#003,m6,UV,19.67655771
#970,m5,UV,19.67786729
#006,m6,UV,19.68546319
#003,m1,UV,19.68645719
#022,m4,UV,19.69087456
#258,m1,UV,19.69563112
#317,m2,UV,19.69677083
#006,m1,UV,19.6971701
#022,m3,UV,19.69854323
#131,m4,UV,19.70003225
#131,m4,UV,19.70073518
#131,m4,UV,19.70073518
#022,m3,UV,19.70157825
#003,m1,UV,19.70195279
#974,m2,UV,19.70236234
#003,m6,UV,19.70250272
#289,m3,UV,19.70307583
#289,m3,UV,19.70320446
#303,m1,UV,19.70354351
#974,m1,UV,19.70766418
#022,m4,UV,19.70970265
#289,m1,UV,19.71021473
#009,m4,UV,19.71126159
#970,m3,UV,19.71313242
#282,m1,UV,19.71482686
#289,m3,UV,19.71600946
#003,m1,UV,19.71693631
#003,m3,UV,19.71814034
#003,m4,UV,19.72088037
#258,m1,UV,19.72660949
#974,m1,UV,19.72866734
#131,m1,UV,19.73098609
#282,m2,UV,19.73100903
#022,m3,UV,19.73122693
#317,m1,UV,19.73143334
#022,m6,UV,19.73223574
#009,m4,UV,19.73252221
#263,m2,UV,19.7325795
#003,m4,UV,19.73284298
#009,m1,UV,19.73552096
#003,m3,UV,19.73629824
#282,m1,UV,19.73787438
#022,m4,UV,19.74354792
#303,m3,UV,19.74369573
#289,m3,UV,19.74476403
#317,m3,UV,19.74787351
#317,m1,UV,19.74795286
#317,m1,UV,19.74795286
#970,m5,UV,19.74806621
#022,m6,UV,19.74893872
#022,m2,UV,19.74996919
#291,m1,UV,19.75020689
#263,m2,UV,19.75045586
#006,m4,UV,19.75189227
#006,m4,UV,19.75268338
#003,m2,UV,19.75393697
#263,m1,UV,19.75409501
#009,m1,UV,19.75765744
#970,m4,UV,19.75933415
#970,m4,UV,19.75933415
#131,m1,UV,19.76105384
#131,m3,UV,19.76152556
#289,m3,UV,19.76166031
#006,m3,UV,19.76213182
#009,m3,UV,19.76270417
#317,m1,UV,19.76567449
#974,m2,UV,19.76584244
#003,m4,UV,19.76676021
#131,m1,UV,19.76697278
#131,m2,UV,19.76739783
#263,m1,UV,19.77108379
#003,m1,UV,19.77117303
#003,m3,UV,19.77170836
#258,m2,UV,19.77213201
#022,m5,UV,19.77462683
#258,m1,UV,19.77501626
#022,m1,UV,19.77869392
#006,m3,UV,19.77968119
#282,m2,UV,19.78035746
#291,m2,UV,19.78087831
#003,m2,UV,19.78160939
#009,m2,UV,19.78319214
#263,m1,UV,19.78382254
#970,m2,UV,19.78483945
#281,m1,UV,19.79041967
#003,m4,UV,19.79069481
#006,m4,UV,19.79102492
#003,m6,UV,19.79107993
#022,m5,UV,19.79325663
#258,m1,UV,19.79386069
#282,m1,UV,19.79615381
#282,m1,UV,19.79615381
#022,m3,UV,19.79714016
#974,m2,UV,19.79768783
#009,m2,UV,19.79841045
#009,m2,UV,19.79922023
#022,m3,UV,19.80090399
#009,m2,UV,19.80178881
#009,m4,UV,19.80237839
#289,m1,UV,19.80343685
#003,m6,UV,19.80603061
#263,m1,UV,19.80728222
#006,m2,UV,19.80842406
#258,m1,UV,19.80901093
#022,m3,UV,19.80977134
#970,m1,UV,19.81164893
#970,m1,UV,19.81164893
#281,m1,UV,19.81265726
#003,m4,UV,19.81395728
#009,m1,UV,19.81670515
#281,m2,UV,19.81715902
#281,m2,UV,19.81715902
#281,m2,UV,19.81715902
#006,m1,UV,19.82007334
#258,m1,UV,19.82011647
#022,m3,UV,19.82279883
#303,m1,UV,19.82429405
#003,m3,UV,19.82461655
#003,m4,UV,19.82852388
#289,m3,UV,19.82947764
#282,m2,UV,19.83009885
#258,m2,UV,19.83128697
#317,m2,UV,19.83150094
#263,m1,UV,19.83197157
#970,m4,UV,19.83378846
#263,m1,UV,19.83482413
#022,m1,UV,19.8351763
#303,m1,UV,19.83548571
#022,m6,UV,19.83877846
#003,m3,UV,19.84146887
#009,m3,UV,19.84170258
#291,m2,UV,19.84197874
#006,m1,UV,19.84225484
#258,m1,UV,19.84278566
#303,m1,UV,19.84285996
#263,m3,UV,19.84409065
#009,m4,UV,19.84502358
#009,m1,UV,19.84541565
#009,m1,UV,19.84541565
#303,m1,UV,19.84591353
#974,m1,UV,19.84824178
#974,m1,UV,19.85213846
#974,m1,UV,19.85213846
#258,m1,UV,19.85609826
#003,m1,UV,19.8580846
#317,m3,UV,19.8594178
#022,m3,UV,19.86111663
#970,m1,UV,19.86126335
#289,m2,UV,19.86354604
#009,m1,UV,19.86651442
#022,m3,UV,19.86722426
#291,m2,UV,19.86882011
#003,m6,UV,19.87279683
#009,m3,UV,19.87349319
#974,m1,UV,19.87350358
#974,m1,UV,19.87350358
#291,m1,UV,19.87604709
#009,m3,UV,19.87735344
#009,m3,UV,19.879259
#131,m2,UV,19.88151342
#291,m1,UV,19.88169941
#317,m3,UV,19.88194735
#006,m5,UV,19.88214361
#303,m3,UV,19.88322773
#009,m4,UV,19.88399128
#022,m1,UV,19.88418727
#003,m2,UV,19.88543474
#022,m5,UV,19.88633102
#009,m3,UV,19.88959207
#970,m5,UV,19.89565221
#003,m6,UV,19.89905562
#009,m3,UV,19.89937205
#022,m2,UV,19.90038211
#022,m2,UV,19.90071864
#303,m1,UV,19.90289908
#003,m6,UV,19.90294998
#282,m2,UV,19.90457801
#970,m4,UV,19.90538117
#022,m2,UV,19.91042373
#022,m1,UV,19.91068705
#974,m2,UV,19.91529733
#263,m3,UV,19.91593312
#022,m3,UV,19.91731475
#974,m2,UV,19.92133109
#003,m6,UV,19.92232589
#131,m2,UV,19.92435358
#003,m6,UV,19.92557684
#003,m6,UV,19.92626822
#009,m4,UV,19.92780011
#003,m5,UV,19.92819033
#009,m4,UV,19.92830038
#009,m2,UV,19.92944033
#289,m1,UV,19.92993004
#282,m2,UV,19.93069924
#003,m4,UV,19.93192711
#022,m6,UV,19.93238605
#131,m1,UV,19.93260549
#970,m1,UV,19.93494742
#258,m2,UV,19.93671878
#291,m3,UV,19.93768316
#009,m4,UV,19.94093938
#303,m1,UV,19.94336684
#006,m6,UV,19.94573091
#009,m1,UV,19.94684731
#022,m1,UV,19.95043763
#003,m4,UV,19.95073313
#022,m5,UV,19.95099904
#258,m1,UV,19.95181614
#003,m5,UV,19.95230815
#263,m1,UV,19.95395024
#003,m3,UV,19.95519777
#974,m3,UV,19.95632649
#009,m3,UV,19.9577582
#009,m4,UV,19.95789541
#022,m4,UV,19.96053911
#022,m5,UV,19.96107705
#003,m6,UV,19.96583151
#006,m4,UV,19.96720514
#022,m3,UV,19.96769193
#003,m2,UV,19.97194919
#003,m2,UV,19.97344305
#291,m2,UV,19.97375327
#970,m1,UV,19.97625198
#131,m4,UV,19.97787673
#022,m2,UV,19.97838892
#006,m1,UV,19.97908443
#022,m3,UV,19.98125574
#009,m2,UV,19.98243172
#003,m1,UV,19.98503087
#009,m1,UV,19.98514628
#291,m3,UV,19.98628065
#003,m3,UV,19.98767336
#258,m1,UV,19.99328816
#022,m1,UV,19.9946359
#009,m1,UV,19.99678396
#022,m1,UV,19.99875735
#970,m6,UV,20.00009999
#281,m2,UV,20.00208787
#281,m1,UV,20.00636817
#022,m2,UV,20.00662402
#009,m4,UV,20.00787417
#303,m3,UV,20.00927457
#317,m1,UV,20.01016331
#003,m6,UV,20.01175977
#006,m4,UV,20.01516405
#974,m2,UV,20.01530533
#003,m2,UV,20.01601152
#317,m2,UV,20.01612448
#317,m2,UV,20.01612448
#003,m2,UV,20.0164633
#003,m1,UV,20.01805281
#282,m2,UV,20.01994101
#281,m1,UV,20.02132975
#009,m3,UV,20.02151731
#291,m3,UV,20.02170485
#263,m1,UV,20.02224859
#258,m1,UV,20.02253912
#009,m1,UV,20.02666582
#131,m1,UV,20.02900932
#003,m3,UV,20.03122794
#003,m5,UV,20.03190775
#281,m1,UV,20.03320131
#009,m2,UV,20.03375933
#282,m3,UV,20.03537634
#022,m6,UV,20.03576639
#009,m1,UV,20.03675031
#022,m5,UV,20.0368431
#131,m2,UV,20.04300942
#022,m2,UV,20.04669108
#003,m2,UV,20.05063909
#974,m1,UV,20.05218223
#303,m1,UV,20.05753366
#970,m3,UV,20.06127883
#258,m1,UV,20.06280152
#022,m3,UV,20.06302022
#022,m1,UV,20.06367612
#009,m4,UV,20.06388558
#263,m2,UV,20.06393111
#263,m2,UV,20.06393111
#022,m4,UV,20.06524177
#009,m2,UV,20.06652398
#003,m6,UV,20.06664214
#009,m4,UV,20.06856769
#022,m5,UV,20.07044536
#022,m4,UV,20.07112507
#009,m1,UV,20.07413008
#263,m1,UV,20.07441035
#263,m1,UV,20.07441035
#006,m6,UV,20.07513337
#289,m1,UV,20.07774228
#291,m3,UV,20.07978819
#022,m4,UV,20.08036449
#003,m6,UV,20.08463451
#263,m2,UV,20.08584579
#022,m2,UV,20.08675135
#970,m2,UV,20.08952722
#022,m4,UV,20.0906182
#009,m4,UV,20.0932439
#022,m4,UV,20.09624776
#291,m3,UV,20.09647035
#974,m2,UV,20.09744934
#006,m1,UV,20.09932535
#263,m3,UV,20.09994719
#009,m4,UV,20.10001824
#006,m1,UV,20.10161594
#022,m5,UV,20.10263576
#970,m1,UV,20.11164976
#009,m3,UV,20.11303222
#009,m1,UV,20.116566
#317,m3,UV,20.11850502
#131,m2,UV,20.11878557
#303,m3,UV,20.11931145
#317,m1,UV,20.12028382
#022,m3,UV,20.12071285
#022,m2,UV,20.13331669
#303,m3,UV,20.13453983
#303,m3,UV,20.13453983
#258,m1,UV,20.13585722
#009,m1,UV,20.13591786
#022,m6,UV,20.13679254
#291,m2,UV,20.13793488
#003,m1,UV,20.13814248
#003,m3,UV,20.1393356
#009,m1,UV,20.14256419
#022,m5,UV,20.14331419
#970,m6,UV,20.14962631
#282,m1,UV,20.1502783
#009,m3,UV,20.15331136
#006,m6,UV,20.15562897
#003,m4,UV,20.15649177
#263,m2,UV,20.15704677
#003,m5,UV,20.15734553
#009,m3,UV,20.15766129
#291,m2,UV,20.15858258
#006,m3,UV,20.15934135
#022,m2,UV,20.1608662
#003,m4,UV,20.16258505
#006,m1,UV,20.16417444
#263,m2,UV,20.16451419
#009,m1,UV,20.16662734
#263,m1,UV,20.16907607
#303,m1,UV,20.16998164
#974,m2,UV,20.17047227
#003,m3,UV,20.17174037
#003,m4,UV,20.17190937
#006,m1,UV,20.17246691
#317,m1,UV,20.17675956
#022,m4,UV,20.17697007
#970,m4,UV,20.1785437
#006,m3,UV,20.17919117
#970,m3,UV,20.1800232
#131,m2,UV,20.18281833
#022,m2,UV,20.18480436
#281,m2,UV,20.18550762
#258,m1,UV,20.18625236
#131,m4,UV,20.18926089
#003,m6,UV,20.19111302
#003,m6,UV,20.19111302
#282,m3,UV,20.19188821
#022,m4,UV,20.19640601
#003,m3,UV,20.19770132
#303,m1,UV,20.19909498
#974,m1,UV,20.20033819
#006,m6,UV,20.2050361
#131,m2,UV,20.20735459
#131,m2,UV,20.20735459
#131,m2,UV,20.20735459
#970,m1,UV,20.21273628
#291,m2,UV,20.21555079
#003,m3,UV,20.21745955
#003,m5,UV,20.21880155
#258,m1,UV,20.22128586
#258,m1,UV,20.22364362
#003,m2,UV,20.22531375
#006,m2,UV,20.22720965
#006,m2,UV,20.22720965
#281,m2,UV,20.22937103
#281,m2,UV,20.22937103
#281,m2,UV,20.22937103
#282,m1,UV,20.22960647
#003,m5,UV,20.23001232
#006,m2,UV,20.23166699
#131,m3,UV,20.23341693
#009,m1,UV,20.23482506
#003,m6,UV,20.23572264
#974,m1,UV,20.23632071
#003,m4,UV,20.2411447
#009,m1,UV,20.24198201
#970,m5,UV,20.2422476
#970,m2,UV,20.24367126
#003,m2,UV,20.24695559
#003,m3,UV,20.24700372
#003,m3,UV,20.24700372
#003,m3,UV,20.24700372
#003,m3,UV,20.24700372
#006,m3,UV,20.24849481
#006,m3,UV,20.24849481
#258,m1,UV,20.25247952
#009,m4,UV,20.25629387
#003,m3,UV,20.25660464
#009,m1,UV,20.26563544
#003,m4,UV,20.27007053
#258,m1,UV,20.27007053
#022,m2,UV,20.27014946
#970,m6,UV,20.2745235
#131,m3,UV,20.27639516
#282,m1,UV,20.27762064
#131,m1,UV,20.278233
#970,m3,UV,20.27902553
#003,m2,UV,20.27933928
#009,m3,UV,20.28253568
#970,m3,UV,20.2850299
#970,m1,UV,20.28564693
#317,m3,UV,20.2869192
#022,m6,UV,20.28879823
#291,m2,UV,20.29180271
#006,m4,UV,20.29293749
#003,m3,UV,20.29397822
#009,m4,UV,20.29724308
#291,m3,UV,20.30077106
#006,m4,UV,20.31117311
#009,m1,UV,20.31221611
#974,m1,UV,20.31297487
#974,m1,UV,20.31297487
#009,m4,UV,20.31496568
#006,m1,UV,20.32002223
#003,m2,UV,20.32025095
#303,m3,UV,20.3234874
#003,m6,UV,20.32373839
#006,m2,UV,20.32547136
#009,m3,UV,20.32617004
#003,m6,UV,20.32658757
#009,m3,UV,20.32670142
#009,m3,UV,20.32670142
#131,m2,UV,20.32731605
#970,m3,UV,20.32840051
#970,m3,UV,20.32840051
#263,m1,UV,20.33869626
#003,m6,UV,20.3413508
#009,m1,UV,20.34198175
#291,m3,UV,20.34814906
#003,m6,UV,20.35180849
#006,m4,UV,20.35310573
#009,m1,UV,20.36061274
#022,m4,UV,20.36267959
#022,m4,UV,20.36267959
#317,m3,UV,20.36512044
#291,m2,UV,20.36514261
#281,m2,UV,20.36694468
#281,m2,UV,20.36694468
#281,m2,UV,20.36694468
#281,m2,UV,20.36694468
#131,m1,UV,20.36771946
#009,m4,UV,20.36958462
#258,m2,UV,20.37196234
#970,m2,UV,20.37533447
#009,m3,UV,20.38323795
#022,m6,UV,20.38330363
#970,m3,UV,20.38450724
#289,m3,UV,20.3851852
#303,m1,UV,20.38710072
#022,m1,UV,20.38909366
#003,m5,UV,20.39130884
#006,m2,UV,20.39132335
#974,m1,UV,20.39289006
#282,m3,UV,20.4020675
