"","mouse_id","month","treatment","clade_volume","ln2volume","density"
"779","#022","m1","UV",55512.09622,15.76051455,0.431818181818182
"780","#970","m1","UV",55685.05265,15.7650025,0.432372505543237
"781","#003","m1","UV",55712.72568,15.76571928,0.432926829268293
"782","#003","m1","UV",55768.07174,15.76715177,0.433481152993348
"783","#003","m1","UV",55837.25431,15.76894038,0.434035476718404
"784","#970","m1","UV",56024.04726,15.77375859,0.434589800443459
"785","#003","m1","UV",56086.31157,15.77536109,0.435144124168514
"786","#970","m1","UV",56120.90286,15.7762506,0.43569844789357
"787","#003","m1","UV",56535.9983,15.78688215,0.436252771618625
"788","#003","m1","UV",56646.69041,15.78970405,0.436807095343681
"789","#022","m1","UV",56833.48336,15.79445352,0.437361419068736
"790","#006","m1","UV",56868.07464,15.79533134,0.437915742793792
"791","#022","m1","UV",56923.4207,15.79673474,0.438470066518847
"792","#006","m1","UV",56971.8485,15.7979616,0.439024390243902
"793","#003","m1","UV",57061.78585,15.80023728,0.439578713968958
"794","#003","m1","UV",57165.55971,15.80285861,0.440133037694013
"795","#970","m1","UV",57469.96303,15.8105205,0.440687361419069
"796","#022","m1","UV",57546.06386,15.81242963,0.441241685144124
"797","#003","m1","UV",57864.30369,15.82038601,0.44179600886918
"798","#003","m1","UV",57905.81323,15.82142057,0.442350332594235
"799","#970","m1","UV",58320.90867,15.83172558,0.44290465631929
"800","#022","m1","UV",58445.4373,15.83480278,0.443458980044346
"801","#003","m1","UV",58597.63896,15.83855492,0.444013303769401
"802","#970","m1","UV",58639.1485,15.83957653,0.444567627494457
"803","#970","m1","UV",58812.10493,15.84382551,0.445121951219512
"804","#003","m1","UV",58985.06136,15.848062,0.445676274944568
"805","#022","m1","UV",59047.32568,15.8495841,0.446230598669623
"806","#970","m1","UV",59420.91157,15.85868312,0.446784922394678
"807","#970","m1","UV",59476.25763,15.86002625,0.447339246119734
"808","#006","m1","UV",59621.54103,15.86354604,0.447893569844789
"809","#006","m1","UV",59780.66095,15.86739123,0.448447893569845
"810","#006","m1","UV",60008.96344,15.87289039,0.4490022172949
